2001-02-28T00:00:00.000Z,578.1
2001-01-31T00:00:00.000Z,617.91
2000-12-31T00:00:00.000Z,504.62
2000-11-30T00:00:00.000Z,509.23
2000-10-31T00:00:00.000Z,514.48
2000-09-30T00:00:00.000Z,613.22
2000-08-31T00:00:00.000Z,688.62
2000-07-31T00:00:00.000Z,705.97
2000-06-30T00:00:00.000Z,821.22
2000-05-31T00:00:00.000Z,731.88
2000-04-30T00:00:00.000Z,725.39
2000-03-31T00:00:00.000Z,860.94
2000-02-29T00:00:00.000Z,828.38
2000-01-31T00:00:00.000Z,943.88
1999-12-31T00:00:00.000Z,1028.07
1999-11-30T00:00:00.000Z,996.66
1999-10-31T00:00:00.000Z,833.51
1999-09-30T00:00:00.000Z,836.18
1999-08-31T00:00:00.000Z,937.88
1999-07-31T00:00:00.000Z,969.72
1999-06-30T00:00:00.000Z,883.0
1999-05-31T00:00:00.000Z,736.02
1999-04-30T00:00:00.000Z,752.59
1999-03-31T00:00:00.000Z,618.98
1999-02-28T00:00:00.000Z,520.06
1999-01-31T00:00:00.000Z,571.43
1998-12-31T00:00:00.000Z,562.46
1998-11-30T00:00:00.000Z,451.88
1998-10-31T00:00:00.000Z,403.44
1998-09-30T00:00:00.000Z,310.32
1998-08-31T00:00:00.000Z,310.16
1998-07-31T00:00:00.000Z,343.33
1998-06-30T00:00:00.000Z,297.88
1998-05-31T00:00:00.000Z,332.03
1998-04-30T00:00:00.000Z,421.22
1998-03-31T00:00:00.000Z,481.04
1998-02-28T00:00:00.000Z,558.98
1998-01-31T00:00:00.000Z,567.38
1997-12-31T00:00:00.000Z,376.31
1997-11-30T00:00:00.000Z,407.86
1997-10-31T00:00:00.000Z,470.79
1997-09-30T00:00:00.000Z,647.11
1997-08-31T00:00:00.000Z,695.37
1997-07-31T00:00:00.000Z,726.12
1997-06-30T00:00:00.000Z,745.4
1997-05-31T00:00:00.000Z,756.77
1997-04-30T00:00:00.000Z,703.23
1997-03-31T00:00:00.000Z,677.34
1997-02-28T00:00:00.000Z,676.53
1997-01-31T00:00:00.000Z,685.84
1996-12-31T00:00:00.000Z,651.22
1996-11-30T00:00:00.000Z,726.48
1996-10-31T00:00:00.000Z,757.59
1996-09-30T00:00:00.000Z,789.67
1996-08-31T00:00:00.000Z,781.49
1996-07-31T00:00:00.000Z,821.71
1996-06-30T00:00:00.000Z,817.43
1996-05-31T00:00:00.000Z,903.09
1996-04-30T00:00:00.000Z,980.9
1996-03-31T00:00:00.000Z,874.16
1996-02-29T00:00:00.000Z,852.83
1996-01-31T00:00:00.000Z,878.82
1995-12-31T00:00:00.000Z,882.94
1995-11-30T00:00:00.000Z,930.92
1995-10-31T00:00:00.000Z,990.26
1995-09-30T00:00:00.000Z,982.65
1995-08-31T00:00:00.000Z,914.06
1995-07-31T00:00:00.000Z,933.57
1995-06-30T00:00:00.000Z,894.41
1995-05-31T00:00:00.000Z,882.5
1995-04-30T00:00:00.000Z,897.0
